OrganizationIdentifier,OrganizationFormalName,ActivityIdentifier,ActivityTypeCode,ActivityMediaName,ActivityMediaSubdivisionName,ActivityStartDate,ActivityStartTime/Time,ActivityStartTime/TimeZoneCode,ActivityEndDate,ActivityEndTime/Time,ActivityEndTime/TimeZoneCode,ActivityRelativeDepthName,ActivityDepthHeightMeasure/MeasureValue,ActivityDepthHeightMeasure/MeasureUnitCode,ActivityDepthAltitudeReferencePointText,ActivityTopDepthHeightMeasure/MeasureValue,ActivityTopDepthHeightMeasure/MeasureUnitCode,ActivityBottomDepthHeightMeasure/MeasureValue,ActivityBottomDepthHeightMeasure/MeasureUnitCode,ProjectIdentifier,ProjectName,ActivityConductingOrganizationText,MonitoringLocationIdentifier,MonitoringLocationName,ActivityCommentText,SampleAquifer,HydrologicCondition,HydrologicEvent,ActivityLocation/LatitudeMeasure,ActivityLocation/LongitudeMeasure,SampleCollectionMethod/MethodIdentifier,SampleCollectionMethod/MethodIdentifierContext,SampleCollectionMethod/MethodName,SampleCollectionMethod/MethodDescriptionText,SampleCollectionEquipmentName,ResultIdentifier,ResultDetectionConditionText,MethodSpeciationName,CharacteristicName,ResultSampleFractionText,ResultMeasureValue,ResultMeasure/MeasureUnitCode,MeasureQualifierCode,ResultStatusIdentifier,StatisticalBaseCode,ResultValueTypeName,ResultWeightBasisText,ResultTimeBasisText,ResultTemperatureBasisText,ResultParticleSizeBasisText,DataQuality/PrecisionValue,DataQuality/BiasValue,DataQuality/ConfidenceIntervalValue,DataQuality/UpperConfidenceLimitValue,DataQuality/LowerConfidenceLimitValue,ResultCommentText,USGSPCode,ResultDepthHeightMeasure/MeasureValue,ResultDepthHeightMeasure/MeasureUnitCode,ResultDepthAltitudeReferencePointText,SubjectTaxonomicName,SampleTissueAnatomyName,BinaryObjectFileName,BinaryObjectFileTypeCode,ResultFileUrl,ResultAnalyticalMethod/MethodIdentifier,ResultAnalyticalMethod/MethodIdentifierContext,ResultAnalyticalMethod/MethodName,ResultAnalyticalMethod/MethodUrl,ResultAnalyticalMethod/MethodDescriptionText,LaboratoryName,AnalysisStartDate,ResultLaboratoryCommentText,ResultDetectionQuantitationLimitUrl,DetectionQuantitationLimitTypeName,DetectionQuantitationLimitMeasure/MeasureValue,DetectionQuantitationLimitMeasure/MeasureUnitCode,LabSamplePreparationUrl,LastUpdated,ProviderName
21PA_WQX,PA DEPARTMENT OF ENVIRONMENTAL PROTECTION,21PA_WQX-2514075,Sample-Routine,Water,,2022-09-20,11:40:00,EST,,,EST,,,,,,,,,SPRINGCREEK,Spring Creek Evaluation and Assessment Project 2021,,21PA_WQX-SC2,SC2 Spring Creek upstream of first fish hatchery,,,,,40.8497000000,-77.8239000000,001,21PA_WQX,Water Grab Sample,,Miscellaneous (Other),STORET-962360654,Present Below Quantification Limit,,Aluminum,Dissolved,,,,Final,,Actual,,,,,,,,,,,,,,,,,,,,01106H,21PA_WQX,Aluminum,,,,2022-09-20,,https://www.waterqualitydata.us/data/providers/STORET/organizations/21PA_WQX/activities/21PA_WQX-2514075/results/962360654/resdetectqntlmts,Lower Reporting Limit,15.0,ug/L,,2023-01-04T14:08:08,STORET
21PA_WQX,PA DEPARTMENT OF ENVIRONMENTAL PROTECTION,21PA_WQX-2514076,Sample-Routine,Water,,2022-09-20,12:50:00,EST,,,EST,,,,,,,,,SPRINGCREEK,Spring Creek Evaluation and Assessment Project 2021,,21PA_WQX-SC1,SC1 - Spring Creek Houserville USGS gage upstream UAJA,,,,,40.8339000000,-77.8272000000,001,21PA_WQX,Water Grab Sample,,Miscellaneous (Other),STORET-962390362,,,Barium,Total,44.00,ug/L,,Final,,Actual,,,,,,,,,,,,,,,,,,,,01007A,21PA_WQX,Barium,,,,2022-09-20,,,,,,,2023-01-04T14:12:39,STORET
21PA_WQX,PA DEPARTMENT OF ENVIRONMENTAL PROTECTION,21PA_WQX-2470975,Sample-Routine,Water,,2022-02-07,14:51:00,EST,,,EST,,,,,,,,,SPRINGCREEK,Spring Creek Evaluation and Assessment Project 2021,,21PA_WQX-SC3,SC3 Spring Creek between fish hatcheries,,,,,40.8608000000,-77.8064000000,001,21PA_WQX,Water Grab Sample,,Miscellaneous (Other),STORET-962437393,,,Calcium,Total,64.600,mg/L,,Final,,Actual,,,,,,,,,,,,,,,,,,,,00916A,21PA_WQX,Calcium,,,,2022-02-07,,,,,,,2023-01-04T14:20:45,STORET
21PA_WQX,PA DEPARTMENT OF ENVIRONMENTAL PROTECTION,21PA_WQX-2515267,Sample-Routine,Water,,2022-09-27,08:38:00,EST,,,EST,,,,,,,,,SPRINGCREEK,Spring Creek Evaluation and Assessment Project 2021,,21PA_WQX-SCM,Slab Cabin Run Mouth discrete location,,,,,40.8169000000,-77.8342000000,001,21PA_WQX,Water Grab Sample,,Miscellaneous (Other),STORET-962404748,,as P,Phosphorus,Total,0.013,mg/L,,Final,,Actual,,,,,,,,,,,,,,,,,,,,00665A,21PA_WQX,Phosphorous,,,,2022-09-27,,,,,,,2023-01-04T14:14:43,STORET
21PA_WQX,PA DEPARTMENT OF ENVIRONMENTAL PROTECTION,21PA_WQX-2483751,Sample-Routine,Water,,2022-04-13,10:06:00,EST,,,EST,,,,,,,,,SPRINGCREEK,Spring Creek Evaluation and Assessment Project 2021,,21PA_WQX-SC7,SPRING CREEK UPSTREAM OF CEDAR RUN,,,,,40.7928000000,-77.7983000000,001,21PA_WQX,Water Grab Sample,,Miscellaneous (Other),STORET-962355356,,,Barium,Total,34.00,ug/L,,Final,,Actual,,,,,,,,,,,,,,,,,,,,01007A,21PA_WQX,Barium,,,,2022-04-13,,,,,,,2023-01-04T14:07:17,STORET
21PA_WQX,PA DEPARTMENT OF ENVIRONMENTAL PROTECTION,21PA_WQX-2508398,Quality Control Sample-Field Replicate,Water,,2022-08-17,08:17:00,EST,,,EST,,,,,,,,,SPRINGCREEK,Spring Creek Evaluation and Assessment Project 2021,,21PA_WQX-LB1,LB1 Logan Branch downstream of hatchery,,,,,40.8917000000,-77.7642000000,001,21PA_WQX,Water Grab Sample,,Miscellaneous (Other),STORET-962401740,,,Potassium,Total,1.64,mg/L,,Final,,Actual,,,,,,,,,,,,,,,,,,,,00937A,21PA_WQX,Potassium,,,,2022-08-17,,,,,,,2023-01-04T14:14:13,STORET
21PA_WQX,PA DEPARTMENT OF ENVIRONMENTAL PROTECTION,21PA_WQX-2509450,Sample-Routine,Water,,2022-08-23,07:58:00,EST,,,EST,,,,,,,,,PADEP WQ Data,PADEP Water Quality Data,,21PA_WQX-67179662,UNT Potter Brook,,,,,40.8378000000,-77.7256000000,001,21PA_WQX,Water Grab Sample,,Miscellaneous (Other),STORET-962457748,,as N,Nitrate + Nitrite,Dissolved,0.36,mg/L,,Final,,Actual,,,,,,,,,,,,,,,,,,,,00631A,21PA_WQX,NOX,,,,2022-08-23,,,,,,,2023-01-04T14:24:55,STORET
21PA_WQX,PA DEPARTMENT OF ENVIRONMENTAL PROTECTION,21PA_WQX-2496958,Sample-Routine,Water,,2022-06-13,08:27:00,EST,,,EST,,,,,,,,,SPRINGCREEK,Spring Creek Evaluation and Assessment Project 2021,,21PA_WQX-LB1,LB1 Logan Branch downstream of hatchery,,,,,40.8917000000,-77.7642000000,001,21PA_WQX,Water Grab Sample,,Miscellaneous (Other),STORET-962405385,,as P,Phosphorus,Dissolved,0.029,mg/L,,Final,,Actual,,,,,,,,,,,,,,,,,,,,00666A,21PA_WQX,Phosphorus,,,,2022-06-13,,,,,,,2023-01-04T14:14:50,STORET
21PA_WQX,PA DEPARTMENT OF ENVIRONMENTAL PROTECTION,21PA_WQX-2515270,Sample-Routine,Water,,2022-09-27,09:37:00,EST,,,EST,,,,,,,,,SPRINGCREEK,Spring Creek Evaluation and Assessment Project 2021,,21PA_WQX-SCWAT,Spring Creek Water St discrete location,,,,,40.9006000000,-77.7975000000,001,21PA_WQX,Water Grab Sample,,Miscellaneous (Other),STORET-962340091,Present Below Quantification Limit,,Lithium,Dissolved,,,,Final,,Actual,,,,,,,,,,,,,,,,,,,,01130A,21PA_WQX,Lithium,,,,2022-09-27,,https://www.waterqualitydata.us/data/providers/STORET/organizations/21PA_WQX/activities/21PA_WQX-2515270/results/962340091/resdetectqntlmts,Lower Reporting Limit,25.0,ug/L,,2023-01-04T14:05:14,STORET
21PA_WQX,PA DEPARTMENT OF ENVIRONMENTAL PROTECTION,21PA_WQX-2503514,Quality Control Sample-Field Replicate,Water,,2022-07-19,09:20:00,EST,,,EST,,,,,,,,,SPRINGCREEK,Spring Creek Evaluation and Assessment Project 2021,,21PA_WQX-LB1,LB1 Logan Branch downstream of hatchery,,,,,40.8917000000,-77.7642000000,001,21PA_WQX,Water Grab Sample,,Miscellaneous (Other),STORET-962373574,Present Below Quantification Limit,,Nickel,Dissolved,,,,Final,,Actual,,,,,,,,,,,,,,,,,,,,01065A,21PA_WQX,Nickel,,,,2022-07-19,,https://www.waterqualitydata.us/data/providers/STORET/organizations/21PA_WQX/activities/21PA_WQX-2503514/results/962373574/resdetectqntlmts,Lower Reporting Limit,50.0,ug/L,,2023-01-04T14:10:11,STORET
21PA_WQX,PA DEPARTMENT OF ENVIRONMENTAL PROTECTION,21PA_WQX-2508399,Sample-Routine,Water,,2022-08-17,09:17:00,EST,,,EST,,,,,,,,,SPRINGCREEK,Spring Creek Evaluation and Assessment Project 2021,,21PA_WQX-SC7,SPRING CREEK UPSTREAM OF CEDAR RUN,,,,,40.7928000000,-77.7983000000,001,21PA_WQX,Water Grab Sample,,Miscellaneous (Other),STORET-962390551,,,Strontium,Total,556.00,ug/L,,Final,,Actual,,,,,,,,,,,,,,,,,,,,01082A,21PA_WQX,Strontium,,,,2022-08-17,,,,,,,2023-01-04T14:12:41,STORET
21PA_WQX,PA DEPARTMENT OF ENVIRONMENTAL PROTECTION,21PA_WQX-2515272,Sample-Routine,Water,,2022-09-27,10:12:00,EST,,,EST,,,,,,,,,SPRINGCREEK,Spring Creek Evaluation and Assessment Project 2021,,21PA_WQX-SCUPLB,Spring Creek Upstream Logan Branch discrete location,,,,,40.9092000000,-77.7853000000,001,21PA_WQX,Water Grab Sample,,Miscellaneous (Other),STORET-962483679,,,Specific conductance,,685.00,umho/cm,,Final,,Actual,,,,,,,,,,,,,,,,,,,,00095,21PA_WQX,Specific Conductivity,,,,2022-09-27,,,,,,,2023-01-04T14:34:49,STORET
21PA_WQX,PA DEPARTMENT OF ENVIRONMENTAL PROTECTION,21PA_WQX-2503515,Sample-Routine,Water,,2022-07-19,10:25:00,EST,,,EST,,,,,,,,,SPRINGCREEK,Spring Creek Evaluation and Assessment Project 2021,,21PA_WQX-SC7,SPRING CREEK UPSTREAM OF CEDAR RUN,,,,,40.7928000000,-77.7983000000,001,21PA_WQX,Water Grab Sample,,Miscellaneous (Other),STORET-962434048,Present Below Quantification Limit,,Nickel,Dissolved,,,,Final,,Actual,,,,,,,,,,,,,,,,,,,,01065A,21PA_WQX,Nickel,,,,2022-07-19,,https://www.waterqualitydata.us/data/providers/STORET/organizations/21PA_WQX/activities/21PA_WQX-2503515/results/962434048/resdetectqntlmts,Lower Reporting Limit,50.0,ug/L,,2023-01-04T14:19:52,STORET
21PA_WQX,PA DEPARTMENT OF ENVIRONMENTAL PROTECTION,21PA_WQX-2514077,Sample-Routine,Water,,2022-09-20,12:54:00,EST,,,EST,,,,,,,,,SPRINGCREEK,Spring Creek Evaluation and Assessment Project 2021,,21PA_WQX-SC3,SC3 Spring Creek between fish hatcheries,,,,,40.8608000000,-77.8064000000,001,21PA_WQX,Water Grab Sample,,Miscellaneous (Other),STORET-962390442,Present Below Quantification Limit,,Nickel,Dissolved,,,,Final,,Actual,,,,,,,,,,,,,,,,,,,,01065A,21PA_WQX,Nickel,,,,2022-09-20,,https://www.waterqualitydata.us/data/providers/STORET/organizations/21PA_WQX/activities/21PA_WQX-2514077/results/962390442/resdetectqntlmts,Lower Reporting Limit,50.0,ug/L,,2023-01-04T14:12:40,STORET
21PA_WQX,PA DEPARTMENT OF ENVIRONMENTAL PROTECTION,21PA_WQX-2468537,Sample-Routine,Water,,2022-01-12,12:00:00,EST,,,EST,,,,,,,,,SPRINGCREEK,Spring Creek Evaluation and Assessment Project 2021,,21PA_WQX-SC7,SPRING CREEK UPSTREAM OF CEDAR RUN,,,,,40.7928000000,-77.7983000000,001,21PA_WQX,Water Grab Sample,,Miscellaneous (Other),STORET-962459246,,,Dissolved oxygen (DO),,95.5,%,,Final,,Actual,,,,,,,,,,,,,,,,,,,,F00301,21PA_WQX,Oxygen,,,,2022-01-12,,,,,,,2023-01-04T14:25:18,STORET
21PA_WQX,PA DEPARTMENT OF ENVIRONMENTAL PROTECTION,21PA_WQX-2468540,Sample-Routine,Water,,2022-01-12,14:53:00,EST,,,EST,,,,,,,,,SPRINGCREEK,Spring Creek Evaluation and Assessment Project 2021,,21PA_WQX-SC3,SC3 Spring Creek between fish hatcheries,,,,,40.8608000000,-77.8064000000,001,21PA_WQX,Water Grab Sample,,Miscellaneous (Other),STORET-962359197,Present Below Quantification Limit,as N,Ammonia,Dissolved,,,,Final,,Actual,,,,,,,,,,,,,,,,,,,,00608A,21PA_WQX,Ammonia,,,,2022-01-12,,https://www.waterqualitydata.us/data/providers/STORET/organizations/21PA_WQX/activities/21PA_WQX-2468540/results/962359197/resdetectqntlmts,Lower Reporting Limit,.02,mg/L,,2023-01-04T14:07:49,STORET
21PA_WQX,PA DEPARTMENT OF ENVIRONMENTAL PROTECTION,21PA_WQX-2515273,Sample-Routine,Water,,2022-09-27,10:35:00,EST,,,EST,,,,,,,,,SPRINGCREEK,Spring Creek Evaluation and Assessment Project 2021,,21PA_WQX-BRM,Buffalo Creek Mouth discrete location,,,,,40.9167000000,-77.7861000000,001,21PA_WQX,Water Grab Sample,,Miscellaneous (Other),STORET-962404805,,,Barium,Total,29.00,ug/L,,Final,,Actual,,,,,,,,,,,,,,,,,,,,01007A,21PA_WQX,Barium,,,,2022-09-27,,,,,,,2023-01-04T14:14:44,STORET
21PA_WQX,PA DEPARTMENT OF ENVIRONMENTAL PROTECTION,21PA_WQX-2514074,Sample-Routine,Water,,2022-09-20,09:19:00,EST,,,EST,,,,,,,,,SPRINGCREEK,Spring Creek Evaluation and Assessment Project 2021,,21PA_WQX-SC7,SPRING CREEK UPSTREAM OF CEDAR RUN,,,,,40.7928000000,-77.7983000000,001,21PA_WQX,Water Grab Sample,,Miscellaneous (Other),STORET-962390309,Present Below Quantification Limit,,Iron,Dissolved,,,,Final,,Actual,,,,,,,,,,,,,,,,,,,,01046A,21PA_WQX,Iron,,,,2022-09-20,,https://www.waterqualitydata.us/data/providers/STORET/organizations/21PA_WQX/activities/21PA_WQX-2514074/results/962390309/resdetectqntlmts,Lower Reporting Limit,100.,ug/L,,2023-01-04T14:12:39,STORET
21PA_WQX,PA DEPARTMENT OF ENVIRONMENTAL PROTECTION,21PA_WQX-2515282,Sample-Routine,Water,,2022-09-27,10:28:00,EST,,,EST,,,,,,,,,PADEP WQ Data,PADEP Water Quality Data,,21PA_WQX-LBU,LOGAN BRANCH UPSTREAM OF PIPELINE FLUME DISCHRG; TEMP MP,,,,,40.8642000000,-77.7583000000,001,21PA_WQX,Water Grab Sample,,Miscellaneous (Other),STORET-962365283,,,"Temperature, water",,14,deg C,,Final,,Actual,,,,,,,,,,,,,,,,,,,,F00010,21PA_WQX,Temp,,,,2022-09-27,,,,,,,2023-01-04T14:08:56,STORET
21PA_WQX,PA DEPARTMENT OF ENVIRONMENTAL PROTECTION,21PA_WQX-2515272,Sample-Routine,Water,,2022-09-27,10:12:00,EST,,,EST,,,,,,,,,SPRINGCREEK,Spring Creek Evaluation and Assessment Project 2021,,21PA_WQX-SCUPLB,Spring Creek Upstream Logan Branch discrete location,,,,,40.9092000000,-77.7853000000,001,21PA_WQX,Water Grab Sample,,Miscellaneous (Other),STORET-962483668,Present Below Quantification Limit,,Antimony,Total,,,,Final,,Actual,,,,,,,,,,,,,,,,,,,,01097H,21PA_WQX,Antimony,,,,2022-09-27,,https://www.waterqualitydata.us/data/providers/STORET/organizations/21PA_WQX/activities/21PA_WQX-2515272/results/962483668/resdetectqntlmts,Lower Reporting Limit,2.00,ug/L,,2023-01-04T14:34:49,STORET
21PA_WQX,PA DEPARTMENT OF ENVIRONMENTAL PROTECTION,21PA_WQX-2515279,Sample-Routine,Water,,2022-09-27,09:59:00,EST,,,EST,,,,,,,,,PADEP WQ Data,PADEP Water Quality Data,,21PA_WQX-67179340_2,Logan Branch,,,,,40.8728000000,-77.7614000000,001,21PA_WQX,Water Grab Sample,,Miscellaneous (Other),STORET-962393771,,as N,Nitrogen,Total,3.28,mg/L,,Final,,Actual,,,,,,,,,,,,,,,,,,,,00600A,21PA_WQX,Nitrogen,,,,2022-09-27,,,,,,,2023-01-04T14:13:06,STORET
21PA_WQX,PA DEPARTMENT OF ENVIRONMENTAL PROTECTION,21PA_WQX-2468538,Sample-Routine,Water,,2022-01-12,12:56:00,EST,,,EST,,,,,,,,,SPRINGCREEK,Spring Creek Evaluation and Assessment Project 2021,,21PA_WQX-SC1,SC1 - Spring Creek Houserville USGS gage upstream UAJA,,,,,40.8339000000,-77.8272000000,001,21PA_WQX,Water Grab Sample,,Miscellaneous (Other),STORET-962357558,Present Below Quantification Limit,,Total suspended solids,,,,,Final,,Actual,,,,,,,,,,,,,,,,,,,,00530,21PA_WQX,Residue,,,,2022-01-12,,https://www.waterqualitydata.us/data/providers/STORET/organizations/21PA_WQX/activities/21PA_WQX-2468538/results/962357558/resdetectqntlmts,Lower Reporting Limit,20,mg/L,,2023-01-04T14:07:35,STORET
21PA_WQX,PA DEPARTMENT OF ENVIRONMENTAL PROTECTION,21PA_WQX-2515270,Sample-Routine,Water,,2022-09-27,09:37:00,EST,,,EST,,,,,,,,,SPRINGCREEK,Spring Creek Evaluation and Assessment Project 2021,,21PA_WQX-SCWAT,Spring Creek Water St discrete location,,,,,40.9006000000,-77.7975000000,001,21PA_WQX,Water Grab Sample,,Miscellaneous (Other),STORET-962340083,,,"Hardness, Ca, Mg",Total,268,mg/L,,Final,,Actual,,,,,,,,,,,,,,,,,,,,00900,21PA_WQX,Hardness,,,,2022-09-27,,,,,,,2023-01-04T14:05:14,STORET
21PA_WQX,PA DEPARTMENT OF ENVIRONMENTAL PROTECTION,21PA_WQX-2515280,Sample-Routine,Water,,2022-09-27,10:05:00,EST,,,EST,,,,,,,,,PADEP WQ Data,PADEP Water Quality Data,,21PA_WQX-SFH_EFF,Logan Branch at SFH discharge,,,,,40.8733000000,-77.7614000000,001,21PA_WQX,Water Grab Sample,,Miscellaneous (Other),STORET-962397279,,as N,Nitrogen,Total,4.73,mg/L,,Final,,Actual,,,,,,,,,,,,,,,,,,,,00600A,21PA_WQX,Nitrogen,,,,2022-09-27,,,,,,,2023-01-04T14:13:35,STORET
21PA_WQX,PA DEPARTMENT OF ENVIRONMENTAL PROTECTION,21PA_WQX-2470971,Sample-Routine,Water,,2022-02-07,10:46:00,EST,,,EST,,,,,,,,,SPRINGCREEK,Spring Creek Evaluation and Assessment Project 2021,,21PA_WQX-LB1,LB1 Logan Branch downstream of hatchery,,,,,40.8917000000,-77.7642000000,001,21PA_WQX,Water Grab Sample,,Miscellaneous (Other),STORET-962355133,Present Below Quantification Limit,,Iron,Dissolved,,,,Final,,Actual,,,,,,,,,,,,,,,,,,,,01046A,21PA_WQX,Iron,,,,2022-02-07,,https://www.waterqualitydata.us/data/providers/STORET/organizations/21PA_WQX/activities/21PA_WQX-2470971/results/962355133/resdetectqntlmts,Lower Reporting Limit,100.,ug/L,,2023-01-04T14:07:15,STORET
21PA_WQX,PA DEPARTMENT OF ENVIRONMENTAL PROTECTION,21PA_WQX-2515282,Sample-Routine,Water,,2022-09-27,10:28:00,EST,,,EST,,,,,,,,,PADEP WQ Data,PADEP Water Quality Data,,21PA_WQX-LBU,LOGAN BRANCH UPSTREAM OF PIPELINE FLUME DISCHRG; TEMP MP,,,,,40.8642000000,-77.7583000000,001,21PA_WQX,Water Grab Sample,,Miscellaneous (Other),STORET-962365308,,,"Hardness, Ca, Mg",Total,304,mg/L,,Final,,Actual,,,,,,,,,,,,,,,,,,,,00900,21PA_WQX,Hardness,,,,2022-09-27,,,,,,,2023-01-04T14:08:56,STORET
21PA_WQX,PA DEPARTMENT OF ENVIRONMENTAL PROTECTION,21PA_WQX-2483752,Sample-Routine,Water,,2022-04-13,11:08:00,EST,,,EST,,,,,,,,,SPRINGCREEK,Spring Creek Evaluation and Assessment Project 2021,,21PA_WQX-SC1,SC1 - Spring Creek Houserville USGS gage upstream UAJA,,,,,40.8339000000,-77.8272000000,001,21PA_WQX,Water Grab Sample,,Miscellaneous (Other),STORET-962334631,,,"Temperature, water",,11.4,deg C,,Final,,Actual,,,,,,,,,,,,,,,,,,,,F00010,21PA_WQX,Temp,,,,2022-04-13,,,,,,,2023-01-04T14:04:16,STORET
21PA_WQX,PA DEPARTMENT OF ENVIRONMENTAL PROTECTION,21PA_WQX-2515269,Sample-Routine,Water,,2022-09-27,09:19:00,EST,,,EST,,,,,,,,,SPRINGCREEK,Spring Creek Evaluation and Assessment Project 2021,,21PA_WQX-LBM,Logan Branch Mouth discrete location,,,,,40.9067000000,-77.7808000000,001,21PA_WQX,Water Grab Sample,,Miscellaneous (Other),STORET-962321105,Present Below Quantification Limit,,Manganese,Total,,,,Final,,Actual,,,,,,,,,,,,,,,,,,,,01055A,21PA_WQX,Manganese,,,,2022-09-27,,https://www.waterqualitydata.us/data/providers/STORET/organizations/21PA_WQX/activities/21PA_WQX-2515269/results/962321105/resdetectqntlmts,Lower Reporting Limit,10.0,ug/L,,2023-01-04T14:01:47,STORET
21PA_WQX,PA DEPARTMENT OF ENVIRONMENTAL PROTECTION,21PA_WQX-2496960,Sample-Routine,Water,,2022-06-13,10:22:00,EST,,,EST,,,,,,,,,SPRINGCREEK,Spring Creek Evaluation and Assessment Project 2021,,21PA_WQX-SC1,SC1 - Spring Creek Houserville USGS gage upstream UAJA,,,,,40.8339000000,-77.8272000000,001,21PA_WQX,Water Grab Sample,,Miscellaneous (Other),STORET-962358711,Present Below Quantification Limit,,Cadmium,Dissolved,,,,Final,,Actual,,,,,,,,,,,,,,,,,,,,01025H,21PA_WQX,Cadmium,,,,2022-06-13,,https://www.waterqualitydata.us/data/providers/STORET/organizations/21PA_WQX/activities/21PA_WQX-2496960/results/962358711/resdetectqntlmts,Lower Reporting Limit,0.200,ug/L,,2023-01-04T14:07:45,STORET
21PA_WQX,PA DEPARTMENT OF ENVIRONMENTAL PROTECTION,21PA_WQX-2496958,Sample-Routine,Water,,2022-06-13,08:27:00,EST,,,EST,,,,,,,,,SPRINGCREEK,Spring Creek Evaluation and Assessment Project 2021,,21PA_WQX-LB1,LB1 Logan Branch downstream of hatchery,,,,,40.8917000000,-77.7642000000,001,21PA_WQX,Water Grab Sample,,Miscellaneous (Other),STORET-962405360,,as N,Nitrogen,Total,3.99,mg/L,,Final,,Actual,,,,,,,,,,,,,,,,,,,,00600A,21PA_WQX,Nitrogen,,,,2022-06-13,,,,,,,2023-01-04T14:14:50,STORET
21PA_WQX,PA DEPARTMENT OF ENVIRONMENTAL PROTECTION,21PA_WQX-2468539,Sample-Routine,Water,,2022-01-12,13:52:00,EST,,,EST,,,,,,,,,SPRINGCREEK,Spring Creek Evaluation and Assessment Project 2021,,21PA_WQX-SC2,SC2 Spring Creek upstream of first fish hatchery,,,,,40.8497000000,-77.8239000000,001,21PA_WQX,Water Grab Sample,,Miscellaneous (Other),STORET-962421257,Present Below Quantification Limit,,Manganese,Total,,,,Final,,Actual,,,,,,,,,,,,,,,,,,,,01055A,21PA_WQX,Manganese,,,,2022-01-12,,https://www.waterqualitydata.us/data/providers/STORET/organizations/21PA_WQX/activities/21PA_WQX-2468539/results/962421257/resdetectqntlmts,Lower Reporting Limit,10.0,ug/L,,2023-01-04T14:17:31,STORET
21PA_WQX,PA DEPARTMENT OF ENVIRONMENTAL PROTECTION,21PA_WQX-2503513,Sample-Routine,Water,,2022-07-19,09:18:00,EST,,,EST,,,,,,,,,SPRINGCREEK,Spring Creek Evaluation and Assessment Project 2021,,21PA_WQX-LB1,LB1 Logan Branch downstream of hatchery,,,,,40.8917000000,-77.7642000000,001,21PA_WQX,Water Grab Sample,,Miscellaneous (Other),STORET-962373516,Present Below Quantification Limit,,Lithium,Total,,,,Final,,Actual,,,,,,,,,,,,,,,,,,,,01132A,21PA_WQX,Lithium,,,,2022-07-19,,https://www.waterqualitydata.us/data/providers/STORET/organizations/21PA_WQX/activities/21PA_WQX-2503513/results/962373516/resdetectqntlmts,Lower Reporting Limit,25.0,ug/L,,2023-01-04T14:10:10,STORET
21PA_WQX,PA DEPARTMENT OF ENVIRONMENTAL PROTECTION,21PA_WQX-2515280,Sample-Routine,Water,,2022-09-27,10:05:00,EST,,,EST,,,,,,,,,PADEP WQ Data,PADEP Water Quality Data,,21PA_WQX-SFH_EFF,Logan Branch at SFH discharge,,,,,40.8733000000,-77.7614000000,001,21PA_WQX,Water Grab Sample,,Miscellaneous (Other),STORET-962397286,,,Potassium,Total,1.98,mg/L,,Final,,Actual,,,,,,,,,,,,,,,,,,,,00937A,21PA_WQX,Potassium,,,,2022-09-27,,,,,,,2023-01-04T14:13:35,STORET
21PA_WQX,PA DEPARTMENT OF ENVIRONMENTAL PROTECTION,21PA_WQX-2476175,Sample-Routine,Water,,2022-03-21,10:30:00,EST,,,EST,,,,,,,,,SPRINGCREEK,Spring Creek Evaluation and Assessment Project 2021,,21PA_WQX-SC7,SPRING CREEK UPSTREAM OF CEDAR RUN,,,,,40.7928000000,-77.7983000000,001,21PA_WQX,Water Grab Sample,,Miscellaneous (Other),STORET-962348554,,,Osmotic pressure,,4,mosm/kg,,Final,,Actual,,,,,,,,,,,,,,,,,,,,82550,21PA_WQX,Osmotic Pressure,,,,2022-03-21,,,,,,,2023-01-04T14:06:27,STORET
21PA_WQX,PA DEPARTMENT OF ENVIRONMENTAL PROTECTION,21PA_WQX-2492249,Sample-Routine,Water,,2022-05-18,06:00:00,EST,,,EST,,,,,,,,,PADEP WQ Data,PADEP Water Quality Data,,21PA_WQX-67179340,Logan Branch,,,,,40.8750000000,-77.7628000000,001,21PA_WQX,Water Grab Sample,,Miscellaneous (Other),STORET-962511216,Present Below Quantification Limit,,Lead,Total,,,,Final,,Actual,,,,,,,,,,,,,,,,,,,,01051H,21PA_WQX,Lead,,,,2022-05-18,,https://www.waterqualitydata.us/data/providers/STORET/organizations/21PA_WQX/activities/21PA_WQX-2492249/results/962511216/resdetectqntlmts,Lower Reporting Limit,1.00,ug/L,,2023-01-04T14:49:40,STORET
21PA_WQX,PA DEPARTMENT OF ENVIRONMENTAL PROTECTION,21PA_WQX-2470972,Sample-Routine,Water,,2022-02-07,11:54:00,EST,,,EST,,,,,,,,,SPRINGCREEK,Spring Creek Evaluation and Assessment Project 2021,,21PA_WQX-SC7,SPRING CREEK UPSTREAM OF CEDAR RUN,,,,,40.7928000000,-77.7983000000,001,21PA_WQX,Water Grab Sample,,Miscellaneous (Other),STORET-962369775,Present Below Quantification Limit,,Nickel,Total,,,,Final,,Actual,,,,,,,,,,,,,,,,,,,,01067A,21PA_WQX,Nickel,,,,2022-02-07,,https://www.waterqualitydata.us/data/providers/STORET/organizations/21PA_WQX/activities/21PA_WQX-2470972/results/962369775/resdetectqntlmts,Lower Reporting Limit,50.0,ug/L,,2023-01-04T14:09:38,STORET
